,C4,grupo
898,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.1307095e-03, 5.4927880e-04, 9.3925057e-04, ..., 3.7611876e-17,
       3.3124140e-17, 2.6329366e-17], shape=(1025,), dtype=float32))",SV
899,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.5915076e-03, 5.4501544e-04, 1.1937589e-03, ..., 4.7511855e-17,
       3.1478117e-17, 9.5379541e-18], shape=(1025,), dtype=float32))",SV
900,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.2306752e-03, 3.7520756e-03, 3.0028136e-03, ..., 7.4382628e-17,
       3.9729657e-17, 1.4393045e-17], shape=(1025,), dtype=float32))",SV
901,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.1074344e-03, 1.2998394e-03, 1.9750244e-03, ..., 5.5819762e-17,
       5.2907154e-17, 2.7584773e-17], shape=(1025,), dtype=float32))",SV
902,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9215180e-03, 7.2103640e-04, 9.5500785e-04, ..., 5.2977027e-17,
       5.3466533e-17, 1.5674070e-17], shape=(1025,), dtype=float32))",SV
903,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.6832479e-03, 9.8411436e-04, 1.9890347e-03, ..., 4.2764225e-17,
       3.8291587e-17, 1.6585026e-17], shape=(1025,), dtype=float32))",SV
904,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.0170606e-03, 4.3673228e-04, 1.8857549e-03, ..., 2.5356684e-17,
       3.0380431e-17, 1.0955624e-17], shape=(1025,), dtype=float32))",SV
905,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.1246486e-04, 4.1233251e-04, 1.3715855e-03, ..., 4.9248530e-17,
       3.9603161e-17, 1.1705736e-17], shape=(1025,), dtype=float32))",SV
906,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.1455367e-03, 5.2946102e-04, 1.7724654e-03, ..., 2.8797522e-17,
       6.6148886e-17, 1.0982667e-17], shape=(1025,), dtype=float32))",SV
907,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.6244922e-03, 3.5507206e-03, 2.1715495e-03, ..., 5.9047487e-17,
       6.9749596e-17, 2.2409425e-17], shape=(1025,), dtype=float32))",SV
908,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.0224857e-03, 9.1633847e-04, 1.4844321e-03, ..., 4.7405139e-17,
       3.9797982e-17, 2.2500520e-17], shape=(1025,), dtype=float32))",SV
909,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.4061319e-03, 1.4201266e-03, 1.6050293e-03, ..., 7.2899666e-17,
       1.2539922e-16, 4.8781491e-17], shape=(1025,), dtype=float32))",SV
910,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.5406134e-03, 1.7193937e-03, 1.1850313e-03, ..., 6.9463663e-17,
       8.7982172e-17, 1.7450429e-17], shape=(1025,), dtype=float32))",SV
911,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.7545608e-03, 1.6659343e-03, 1.8226785e-03, ..., 1.2042218e-16,
       2.1497038e-16, 5.1195518e-17], shape=(1025,), dtype=float32))",SV
912,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.8124727e-03, 5.8543810e-04, 1.8291486e-03, ..., 7.8071450e-17,
       7.6989710e-17, 2.9765366e-17], shape=(1025,), dtype=float32))",SV
913,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.0552112e-03, 1.0130150e-03, 2.0526047e-03, ..., 9.3499745e-17,
       8.3951487e-17, 1.6488236e-17], shape=(1025,), dtype=float32))",SV
914,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.9060841e-03, 1.1416768e-03, 1.1744595e-03, ..., 1.0485415e-16,
       1.3159675e-16, 2.0086496e-17], shape=(1025,), dtype=float32))",SV
915,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.73888495e-03, 7.13277608e-04, 1.67406967e-03, ...,
       5.24309887e-17, 1.04602415e-16, 2.11924484e-17],
      shape=(1025,), dtype=float32))",SV
916,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.2232629e-04, 4.5477765e-04, 1.3446844e-03, ..., 1.3329579e-16,
       1.1949208e-16, 2.3160960e-17], shape=(1025,), dtype=float32))",SV
917,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.5072912e-03, 1.4292451e-03, 8.9887198e-04, ..., 8.1782871e-17,
       7.5117496e-17, 2.6349292e-17], shape=(1025,), dtype=float32))",SV
918,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.3109601e-03, 2.5825589e-03, 3.8416712e-03, ..., 7.7783942e-17,
       3.9278870e-17, 6.8146348e-17], shape=(1025,), dtype=float32))",SV
919,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.2694752e-03, 5.9681613e-04, 2.2235499e-03, ..., 3.7586032e-17,
       4.6456032e-17, 1.8725761e-17], shape=(1025,), dtype=float32))",SV
920,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.9092687e-03, 1.2419012e-03, 1.5990596e-03, ..., 4.9282868e-17,
       6.2746652e-17, 2.1908400e-17], shape=(1025,), dtype=float32))",SV
921,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.4630441e-04, 4.2538287e-04, 1.4511554e-03, ..., 4.6025329e-17,
       6.9052640e-17, 2.4767940e-17], shape=(1025,), dtype=float32))",SV
922,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.1925515e-03, 9.0033613e-04, 1.7319422e-03, ..., 5.7347287e-17,
       4.0684117e-17, 3.5191221e-17], shape=(1025,), dtype=float32))",SV
923,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.1123077e-03, 1.4710919e-03, 1.2873667e-03, ..., 4.6939658e-17,
       5.6427482e-17, 1.8628973e-17], shape=(1025,), dtype=float32))",SV
924,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.7489581e-03, 7.8931288e-04, 7.2633376e-04, ..., 4.0644840e-17,
       4.2164526e-17, 1.9182661e-17], shape=(1025,), dtype=float32))",SV
925,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.5518498e-03, 1.8442335e-03, 3.2696465e-03, ..., 2.7439591e-17,
       5.7475182e-17, 1.4882683e-17], shape=(1025,), dtype=float32))",SV
926,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.1899248e-03, 1.7084912e-03, 1.6944110e-03, ..., 6.8777249e-17,
       4.1004594e-17, 1.3869248e-17], shape=(1025,), dtype=float32))",SV
927,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9714669e-03, 8.7249029e-04, 1.0136093e-03, ..., 6.7894416e-17,
       6.0323258e-17, 1.7342252e-17], shape=(1025,), dtype=float32))",SV
928,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.0778065e-03, 7.6240551e-04, 1.1637696e-03, ..., 4.7594096e-17,
       4.5317321e-17, 2.8468678e-17], shape=(1025,), dtype=float32))",SV
929,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.8690700e-03, 1.0646253e-03, 2.0300481e-03, ..., 3.2481318e-17,
       3.6576332e-17, 1.0214051e-17], shape=(1025,), dtype=float32))",SV
930,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9716297e-03, 8.1299176e-04, 1.4005644e-03, ..., 3.5741531e-17,
       5.0862846e-17, 1.1853766e-17], shape=(1025,), dtype=float32))",SV
931,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9390472e-03, 7.1762636e-04, 1.1694725e-03, ..., 7.5313511e-17,
       7.1210133e-17, 2.4618483e-17], shape=(1025,), dtype=float32))",SV
932,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.7104290e-03, 1.5589183e-03, 1.5524662e-03, ..., 3.2790899e-17,
       2.4132137e-17, 1.2713478e-17], shape=(1025,), dtype=float32))",SV
933,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.3865139e-03, 1.0581840e-03, 1.6169797e-03, ..., 5.1510175e-17,
       3.5535507e-17, 2.4032060e-17], shape=(1025,), dtype=float32))",SV
934,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.7230789e-03, 9.7408466e-04, 1.8547593e-03, ..., 4.3821961e-17,
       2.4353426e-17, 1.1113618e-17], shape=(1025,), dtype=float32))",SV
935,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.4311753e-03, 5.8460725e-04, 1.8046953e-03, ..., 2.6411920e-17,
       5.0233851e-17, 1.0162811e-17], shape=(1025,), dtype=float32))",SV
936,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.6557078e-03, 9.7409252e-04, 1.0230794e-03, ..., 2.3112636e-16,
       3.4324853e-16, 1.1784305e-16], shape=(1025,), dtype=float32))",SV
937,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9531564e-03, 7.8559428e-04, 2.0381622e-03, ..., 8.2771391e-17,
       8.5687474e-17, 4.7027908e-17], shape=(1025,), dtype=float32))",SV
938,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.9504057e-03, 2.2030757e-03, 5.4112948e-03, ..., 4.5282011e-16,
       1.3263469e-16, 8.2424101e-17], shape=(1025,), dtype=float32))",SV
939,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.6596249e-03, 2.1721104e-03, 2.2744716e-03, ..., 2.0225700e-16,
       1.8221436e-16, 5.4771003e-17], shape=(1025,), dtype=float32))",SV
940,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.5346433e-03, 1.0199057e-03, 2.0234582e-03, ..., 1.1801212e-16,
       7.8050102e-17, 6.8873685e-17], shape=(1025,), dtype=float32))",SV
941,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.2877646e-03, 2.0436286e-03, 1.5193168e-03, ..., 2.2866385e-16,
       1.2304408e-16, 4.1471097e-17], shape=(1025,), dtype=float32))",SV
942,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.7788300e-03, 2.5778799e-03, 1.2753517e-03, ..., 3.2876499e-16,
       1.9870144e-16, 1.0875062e-16], shape=(1025,), dtype=float32))",SV
943,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.0409251e-03, 1.1431410e-03, 1.6851212e-03, ..., 6.1130580e-17,
       6.8062009e-17, 3.0084195e-17], shape=(1025,), dtype=float32))",SV
944,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.8182649e-03, 1.8228734e-03, 2.4902453e-03, ..., 1.3267809e-16,
       2.2926493e-16, 2.0161649e-16], shape=(1025,), dtype=float32))",SV
945,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.8505150e-03, 7.8713614e-04, 1.2509811e-03, ..., 2.7184804e-17,
       4.5497806e-17, 2.1511283e-17], shape=(1025,), dtype=float32))",SV
946,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.1427372e-03, 5.4593175e-04, 1.6023736e-03, ..., 5.4441494e-17,
       2.8152480e-17, 1.1210405e-17], shape=(1025,), dtype=float32))",SV
947,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.2294246e-03, 4.8243350e-04, 2.6666974e-03, ..., 3.4994796e-17,
       9.2191906e-17, 2.7920687e-17], shape=(1025,), dtype=float32))",SV
948,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.4042202e-03, 1.1020841e-03, 1.6700818e-03, ..., 5.3095876e-17,
       6.7974870e-17, 1.4542499e-17], shape=(1025,), dtype=float32))",SV
949,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.7399189e-03, 1.1866851e-03, 2.1185083e-03, ..., 3.1385860e-17,
       4.0021582e-17, 3.5117205e-17], shape=(1025,), dtype=float32))",SV
950,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9628664e-03, 8.1251044e-04, 1.8152278e-03, ..., 3.7158114e-17,
       5.4999629e-17, 1.9386202e-17], shape=(1025,), dtype=float32))",SV
951,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.3778966e-03, 1.0983073e-03, 1.4734779e-03, ..., 3.6198294e-17,
       5.8240629e-17, 1.1614640e-17], shape=(1025,), dtype=float32))",SV
952,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.0310026e-03, 1.1177633e-03, 7.8202074e-04, ..., 4.7610819e-17,
       4.0602849e-17, 2.3593664e-17], shape=(1025,), dtype=float32))",SV
953,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9958296e-03, 9.1862731e-04, 2.0335747e-03, ..., 2.5945059e-17,
       4.2405335e-17, 8.5743375e-18], shape=(1025,), dtype=float32))",SV
954,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.5051688e-03, 9.4417325e-04, 1.5499166e-03, ..., 2.5556124e-17,
       5.5536609e-17, 2.0245912e-17], shape=(1025,), dtype=float32))",SV
955,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.3077619e-03, 5.0728803e-04, 2.3046720e-03, ..., 6.2986654e-17,
       6.1539127e-17, 4.5923377e-17], shape=(1025,), dtype=float32))",SV
956,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.8778527e-03, 2.0064309e-03, 1.2259419e-03, ..., 5.7003544e-17,
       4.2548553e-17, 2.2938916e-17], shape=(1025,), dtype=float32))",SV
957,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.5259557e-03, 7.6784875e-04, 1.4721354e-03, ..., 7.3466159e-17,
       8.2450703e-17, 2.3075560e-17], shape=(1025,), dtype=float32))",SV
958,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.8391429e-03, 1.0985591e-03, 1.2015485e-03, ..., 3.9620724e-17,
       3.7830907e-17, 1.5607173e-17], shape=(1025,), dtype=float32))",SV
959,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.8923627e-03, 1.1104740e-03, 1.5846640e-03, ..., 4.8384411e-17,
       6.6412876e-17, 1.0954201e-17], shape=(1025,), dtype=float32))",SV
960,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.7375426e-03, 1.7322259e-03, 3.9400435e-03, ..., 6.1647263e-17,
       6.2296276e-17, 1.8885179e-17], shape=(1025,), dtype=float32))",SV
961,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.9556593e-03, 1.3023398e-03, 2.6673300e-03, ..., 2.1044704e-16,
       8.0044011e-17, 9.3964720e-17], shape=(1025,), dtype=float32))",SV
962,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.5126846e-02, 1.8629452e-02, 5.1038202e-02, ..., 5.4661995e-16,
       3.8816952e-16, 3.9740284e-17], shape=(1025,), dtype=float32))",SV
963,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.7410096e-01, 8.5099503e-02, 1.0570653e-01, ..., 5.2426120e-16,
       1.6088986e-16, 3.7149770e-17], shape=(1025,), dtype=float32))",SV
964,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.9460238e-03, 1.1702216e-03, 2.0790217e-03, ..., 1.9217788e-16,
       9.7029490e-17, 4.0163027e-17], shape=(1025,), dtype=float32))",SV
965,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.0707857e-03, 2.0101902e-03, 1.8964533e-03, ..., 3.2912487e-16,
       4.1777195e-16, 2.1780869e-16], shape=(1025,), dtype=float32))",SV
966,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.6362992e-03, 1.4519140e-03, 7.1459482e-03, ..., 1.9057545e-16,
       8.9218576e-17, 4.6805869e-17], shape=(1025,), dtype=float32))",SV
967,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.9404541e-03, 1.6798370e-03, 5.3864098e-03, ..., 1.2450226e-16,
       8.2661667e-17, 3.0721865e-17], shape=(1025,), dtype=float32))",SV
968,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.4442098e-03, 9.8185008e-04, 1.7142238e-03, ..., 7.6688656e-17,
       4.2882009e-17, 1.4985166e-17], shape=(1025,), dtype=float32))",SV
969,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.9502083e-03, 2.2319169e-03, 2.2507787e-03, ..., 6.3630022e-17,
       1.2171011e-16, 3.7218092e-17], shape=(1025,), dtype=float32))",SV
970,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.6421715e-03, 6.6122104e-04, 1.9872834e-03, ..., 1.3675671e-16,
       1.5103803e-16, 1.3849320e-16], shape=(1025,), dtype=float32))",SV
